"BR-Sa3","CA-ARB","CA-ARF","CA-Ca1","CA-Ca2","CA-Ca3","CA-Cbo","CA-Let","CA-LP1","CA-MA1","CA-MA2","CA-MA3","CA-Na1","CA-NS1","CA-NS2","CA-NS3","CA-NS4","CA-NS6","CA-NS7","CA-Qcu","CA-Qfo","CA-SCC","CA-SF1","CA-SF2","CA-SF3","CA-TP1","CA-TP2","CA-TP3","CA-TP4","CA-TPD","CR-Fsc","CR-Lse","MX-EMg","MX-Lpa","MX-Ray","MX-Tes","PR-xGU","PR-xLA","US-ADR","US-AR1","US-AR2","US-ARM","US-Aud","US-Bar","US-Bi1","US-Bi2","US-Bkg","US-Blk","US-BMM","US-Bn1","US-Bn2","US-Bn3","US-Bo1","US-Bo2","US-Br1","US-Br3","US-BRG","US-BZB","US-BZo","US-CaV","US-CdM","US-CF1","US-CF2","US-CF3","US-CF4","US-ChR","US-Cop","US-CPk","US-CRT","US-Ctn","US-CZ2","US-CZ3","US-Dia","US-Dk1","US-Dk2","US-Elm","US-Esm","US-Fcr","US-Fmf","US-FPe","US-FR2","US-FR3","US-Fuf","US-Fwf","US-GLE","US-HBK","US-Hn2","US-Ho1","US-HWB","US-IB1","US-IB2","US-Ivo","US-Jo1","US-Jo2","US-KFS","US-KL1","US-KL2","US-KL3","US-KLS","US-KM1","US-KM2","US-KM3","US-KM4","US-Kon","US-KUT","US-LL1","US-LL2","US-LL3","US-Me2","US-Me3","US-Me5","US-Me6","US-Mi1","US-Mi2","US-Mi3","US-Mo1","US-Mo3","US-MOz","US-MRf","US-MtB","US-MWA","US-NC1","US-NC2","US-NC3","US-NC4","US-NGC","US-NR3","US-Oho","US-ONA","US-Prr","US-Rls","US-Rms","US-Ro1","US-Ro4","US-Ro5","US-Ro6","US-Rpf","US-Rws","US-SCd","US-SCf","US-SCg","US-SCs","US-SCw","US-SdH","US-SFP","US-Slt","US-Snd","US-Snf","US-SO2","US-SO3","US-SO4","US-SRC","US-SRM","US-SRS","US-Sta","US-Syv","US-Ton","US-Tw3","US-Uaf","US-UC1","US-UC2","US-UiB","US-UiC","US-UMB","US-UMd","US-Var","US-WBW","US-WCr","US-Wdn","US-Wlr","US-Wrc","US-xAB","US-xBL","US-xBR","US-xCL","US-xDC","US-xDL","US-xDS","US-xGR","US-xJE","US-xJR","US-xKA","US-xKZ","US-xMB","US-xML","US-xNG","US-xNQ","US-xRN","US-xSB","US-xSE","US-xSJ","US-xSL","US-xSR","US-xST","US-xTA","US-xTE","US-xTR","US-xUK","US-xUN","US-xWR"
33.5,47.925001,22.2,9.615,8.478,10.86225,8.74125,20.6833333333333,7.9,22.827,25.6805,14.467,10.45,36.11,21.546,14.868,36.047,22.527,14.915,40.335,15.5,30.932,31.5,14.4,17,9.625,7.4375,7.25,7.5,7.025,30.1375,40.6,3.3947225,4.689,2.5665,75.592050429,2.155,34.975,1.501216171,15.58,6.345,27.704975,7,26.857375,9.566667,4.0083335,35,11,12.15,3.8,8.5,8.65,31,13,26.6245,29.748,27.8395833333333,27.23215,42.5541667,21.8,1.261,3.18333315,4.075,19.33833,7.978335,19.65,4.857,7.543,53.138915,12.55,4.765,3.3,5.125,22.4925,21.95,89.754,80.198,45.36123,20.351,18,21.768,19.75,25.3745,19.4095,27.0208531428571,13.9,2.16668053333333,10.6275,30.89236,32.25,36.6,62.6959925,2.39333333333334,6.3,18.95392,19.99328,25.296325,18.91999,29.38467,18.05602,8.642249,13.64569,17.324645,28.8279944,18.8945,18.735,19.185,17.985,9.3675,5.7755,6.743,4.46597,29.52065,24.0047,28.64305,29.032485,26.200415,25.2807125,22.079,8.76666666666667,36.35,20.25,18.4,23.0998,78.5,54.4666666666667,7.6787135,17.74464,22.51275,59.909,7.75,4.475,25.2726,29.02804,27.425,20.265,18.9865,9.1875,3.57,5.6,7.9,12.25,6.2,13.9005,27.7505,6.1,41.792,26.4699215,0.095,0.08,0.027,12.15,5.869,12.9211802,7.886,21.6,7.1,12.17625,62.268751635,22.182325,31.3374,24.6,26.35,5.4,5.79,3.6889,17,31,7.524,11.25,19.4525,22.02,13.676,21.3775,23.0566666666667,23.1575,27.24,28.2275,20.905,20.798,8.0925,18.995,26.85125,6.33,34.8441666666667,10.936,6.69666666666667,16.37,18.308,27.8075,4.06,26.9495833333333,4.03208333333333,25.759,13.92375,8.74,20.955,27.93125,24.6525,30.3
33,47.775,22.15,9.6205,8.4025,10.86325,8.737,21,7.8,23.012,25.6055,14.378,10.35,36.064,21.52,14.893,35.945,22.533,14.919,40.287,15.6,30.6905,31.5,14.1505,17,9.6,7.3375,7.2,7.45,6.95,30.025,40.8,3.4408328,4.433,2.56275,75.6949915143333,2.1,35.31,1.4830969885,15.7005,6.4105,27.6691625,7,26.800125,9.6,3.95,35,11,12.1,3.8,8.5,8.45,30,13,26.642,29.4745,27.8679166666667,27.1897,42.28666665,21.5,1.6595,3.1533333,4.1166665,19.28667,7.8149985,19.3005,4.857,7.5825,53.227455,12.35,4.78,3.33,5.15,22.9505,22.576,89.717,80.161,45.331945,20.3375,18,21.5135,19.7,26.001,19.396,27,13.8,2.16307958333333,10.44,30.43544,32.2,36.55,62.669785,2.48208333333333,6.5,19.20259205,19.800175,25.1164,18.73424,29.27181625,17.975305,8.5559845,13.54912,17.234275,29.22289535,18.9705,18.74,19.175,18.03,9.37375,5.78,6.743,4.47783333333333,29.1383,23.772,28.2445,29.09597,26.215,25.3513075,22.061,8.73333333333333,36.33,20.1,18.4,23.0588,78.5,54.4666666666667,7.7639715,17.74464,22.35875,59.909,8,4.475,25.34852,28.78572,27.385,20.285,18.978,9.4,3.57,5.6,7.9,12.28,6.2,13.8505,28.25,6.1,41.777,26.483604,0.0965,0.08,0.028,12.124,5.8425,13.2,7.907,21.7,7.3,12.223,62.040603335,22.2575,31.3587,24.55,26.275,5.35,5.7995,3.7262,17,30.929,7.3275,10.8,19.4,21.7675,14.1966666666667,21.1866666666667,22.9725,22.97375,28.3483333333333,28.1405,22.3966666666667,20.454,8.13,19.689,25.36,6.36,34.515,11.232,6.77666666666667,16.6416666666667,18.227,27.68875,4.08833333333333,26.1083333333333,4.01541666666667,25.427,13.99075,8.55541666666667,20.79,27.5433333333333,24.8116666666667,30.21875
33,47.675,22.1,9.625,8.35975,10.84575,8.665,21.075,7.8,22.994,25.517,14.2825,10.275,36.0115,21.546,14.8905,36.1065,22.5195,14.9,39.958,15.6,30.61175,31.5,14.001,17,9.6,7.2375,7.2,7.45,7.05,29.8875,40.6,3.447223,4.5185,2.5545,75.2506036436667,2.35333333333333,35.22,1.493426378,15.788,6.48,27.6675,7,26.783875,9.633333,3.908333,35,11,12.1,3.8,8.4,8.4,30,14.001,26.619,29.3895,27.8453333333333,27.1463,42.03833335,21.4,1.442,3.14333345,4.08,19.256665,7.618335,19.15,4.8265,7.526,53.616945,12.2,4.75,3.3,5.15,22.978,22.64,89.7355,80.124,45.33675,20.0875,18,21.421,19.7,25.9735,19.72,26.9,13.8,2.15457305,10.15,30.67236,32.2,36.55,62.670005,2.49666666666667,6.4,19.2135,19.718285,25.053195,18.715635,29.309585,17.90091,8.503399,13.409375,17.2,30.2571706,18.9,18.77,19.17,18.08,9.34558333333333,5.7795,6.743,4.4925,28.9507,23.63235,27.9518,29.155335,26.264165,25.309355,22.0815,8.78333333333333,36.265,20.1,18.3,23.0944,78.5,54.4666666666667,7.810443,17.69808,22.0785,59.909,8.25,4.625,25.32252,29.0816,27.59,20.31,19.024,9.5125,3.57,5.6,7.915,12.315,6.2,13.8505,29.851,6.1,41.705,26.4699305,0.1,0.08,0.0435,12.2,5.82915,13.25,7.9195,21.65,7.3,12.256,62.05981966,22.249325,31.37865,24.35,26.25,5.275,5.765,3.7478,17,30.8335,7.274,10.7,19.4,21.6816666666667,13.9335,20.725,22.62,22.80125,28.21375,28.122,21.085,21.185,8.225,19.437,25.37,6.37,34.3704166666667,10.87725,7.00166666666667,16.16,18.589,27.5225,4.0675,23.57,4.122,25.28975,13.858,8.98875,20.7020833333333,27.4220833333333,24.585,30.34375
33,47.52499875,22.1,9.606,8.48725,10.8555,8.6305,21.1875,7.8,22.9195,25.4235,14.205,10.2,35.959,21.572,14.888,36.268,22.506,14.881,40.239,15.55,30.65675,32,14.001,17,9.6,7.25,7.2,7.5,6.75,29.6875,40.5,3.47666735,4.689,2.531,74.8212656638333,2.40833333333333,35.58875,1.5292864095,15.8205,6.51,27.6520875,7,26.7915,9.6,3.8666665,35,11,12.1,3.7,8.4,8.4,30,14.001,26.645,29.294,27.81875,27.10845,41.6458333,21.2,1.466,3.1283335,4.0016665,19.22333,7.543335,19.5005,4.8415,7.542,53.840545,12.1,4.73,3.3,5.15,22.9345,22.462,89.7355,80.086,45.33806,20.1205,18,21.5785,19.3505,25.899,19.6595,26.8,13.8,2.13730426666667,10.515,30.60336,32.25,36.6,62.60893,2.39958333333333,6.2,19.0878815,19.71796,25.032405,18.91365,29.49292,17.92569,8.5699165,13.41538,17.165765,30.17464105,18.65,18.77,19.16,18.09,9.38391666666667,5.821,6.86,4.492433,28.96105,23.53175,27.81345,29.15018,26.308375,25.2219175,22.058,8.8,36.25,20.15,18.3,22.96705,78.5,54.4833333333333,7.865736,17.69808,22.12928,59.909,8.15,4.725,25.39792,28.9802,27.855,20.34,19.0015,9.5375,3.53,5.6,7.93,12.33,6.2,13.8505,29.751,6.1,41.6905,26.4304285,0.1,0.08,0.0435,12.25,5.84675,13.15635445,7.9245,21.6,7.3,12.278,61.8735,22.22035,31.36375,24.2,26.175,5.2,5.691,3.74245,17,30.7,7.3595,10.8,19.4,21.62,14.5275,20.795,24.1175,22.50875,26.88,26.01,20.86625,21.024,8.1025,19.199,25.04,6.335,34.875,10.916,6.735,16.18,19.005,27.51,4.0525,24.8225,3.9175,25.288,14.2204166666667,8.99166666666667,20.07,27.59625,24.475,30.40375
33,47.25000075,22.1,9.6015,8.45525,10.84925,8.5425,21.2666666666667,7.8,22.8505,25.333,14.1445,10.175,35.95,21.4225,14.882,36.2085,22.5005,14.877,39.8925,15.6,30.59425,32,14.0505,17,9.6,7.525,7.2,7.475,6.7,29.525,39.801,3.51666615,5.0305,2.51725,74.3219765355,2.54,35.42,1.586029293,15.833,6.53,27.625,7,26.76775,9.533333,3.8,35,11,12.1,3.8,8.45,8.55,30,16,26.596,29.1665,27.85025,27.11655,41.3375,21.2,1.557,3.1233333,3.9766665,19.16,7.4766685,19.35,4.8265,7.568,53.883095,11.85,4.73,3.28,5.075,22.8,22.2715,89.717,80.086,45.38112,20.161,18,21.733,19.401,25.803,19.5435,26.7277909285714,13.75,2.11461926666667,10.6,30.51353,32.25,36.6,62.5679125,2.28,6,19.02072245,19.86946,25.05832,19.156425,29.49805625,17.89667,8.6292095,13.6042,17.191315,30.097737,18.6,18.76,19.14,18.075,9.448,5.896,7.154,4.50563366666667,29.02315,23.523,27.85055,29.150015,26.315585,25.1306675,22.0475,8.78333333333333,36.5,20.2,18.3,22.87795,78.5,54.5666666666667,8.0579395,17.69808,23.1008,59.909,8.2,4.55,25.42912,28.89856,27.8,20.35,19,9.475,3.5,5.6,7.93,12.35,6.2,13.8505,29.3,6,41.682,26.3757615,0.1,0.08,0.043,12,5.8657,13.10635445,7.919,21.5,7.2,12.26425,61.86054835,22.1781,31.31745,24.1,26.075,5.2,5.643,3.7259,17,30.76467,7.3825,10.85,19.4,21.53625,15.08,19.8666666666667,23.425,22.4625,27.9033333333333,28.711,20.8883333333333,21.4533333333333,7.975,18.989,25.08125,6.3,34.83,10.82625,6.62666666666667,16.02,19.336,27.8225,4.04416666666667,27.465,3.93925,25.538,14.8895,8.83666666666667,20.29,27.5075,24.1433333333333,30.72
33,47.34999925,22.1,9.606,8.4145,10.84575,8.6545,21.3166666666667,7.8,22.807,25.243,14.0975,10.15,35.941,21.273,14.876,36.149,22.495,14.873,39.871,15.6,30.53925,32,14.6,17,9.65,7.475,7.2,7.5,6.65,29.4,39.5,3.51902765,5.116,2.4995,74.0246010556667,2.3575,35.595,1.666079468,15.8075,6.555,27.605425,7,26.813875,9.433333,3.8,35,11,12.15,3.9,8.5,8.85,30.4,17,26.523,28.867,27.8363333333333,27.078,41.145,21.1,1.591,3.11666665,3.901667,19.124995,7.4000015,19.25,4.7655,7.5775,53.942985,11.45,4.715,3.275,5,22.8,22.198,89.717,80.124,45.35467,20.3595,17.5,21.8275,19.25,25.6955,19.486,26.7478338928571,13.7,2.0909048,10.13,30.555345,32.3,36.7,62.53304,2.155,5.9,19.0375,20.029555,25.06141,19.31924,29.459495,17.891935,8.596776,13.588415,17.22072,30.0149424,18.5545,18.765,19.155,18.07,9.5,5.9675,7.39,4.5211,29.26205,23.62205,28.1678,29.15029,26.28064,25.1165875,22.0625,8.78333333333333,36.47,20.2,18.3,23.1282,78.5,54.6,8.1768835,17.6764507848,23.0665,59.909,8.1,4.475,25.30744,28.7774,27.785,20.35,18.96,9.275,3.47,5.6,7.93,12.35,6.15,13.7505,29.15,6,41.674,26.3222245,0.1,0.08,0.042,11.8,5.90045,12.9211802,7.9305,21.5,7.2,12.2395,62.372,22.132375,31.252625,24.1,26.125,5.14875,5.5905,3.6984,17.5,30.78467,7.4455,10.9,19.4,21.6066666666667,14.9405,20.125,23.86,22.39375,26.435,26.52,21.7933333333333,21.475,7.93,20.225,26.16,6.21333333333333,34.02,10.6075,6.47333333333333,16.43,19.3625,27.525,4.0125,27.7575,3.88,25.0125,14.7235,8.64,20.7925,27.07,25.3666666666667,30.4275
33,47.34999925,22.1,9.6155,8.4055,10.83725,8.6985,21.3708333333333,7.8,22.7145,25.1705,14.064,10.1,35.9235,21.4745,14.8415,36.154,22.4905,14.8665,39.557,15.6,30.50825,32,14.65,17,9.675,7.425,7.25,7.475,6.65,29.35,39.7,3.51041665,5.116,2.5105,74.423465826,2.87,35.32625,1.7518247555,15.751,6.565,27.5854125,7,27.202375,9.333333,3.7333335,35,11,12.15,4,8.5,9,30.45,17,26.417,28.7265,27.8313333333333,27.0433,41.05833335,21.1,1.528,3.0966665,3.975,19.096665,7.3383315,18.6,4.8265,7.6295,54.183515,11,4.705,3.27,4.925,22.8,22.5,89.717,80.161,45.37041,20.4805,17.5,21.719,19.25,25.7465,19.4265,26.948081,13.7,2.06871622777778,10.145,30.38079,32.3,36.7,62.488495,2.02666666666667,5.8,18.9815,20.1998,25.069475,19.776145,29.5718,17.97821,8.6214755,13.60197,17.292075,29.9345905,18.532,18.855,19.22,18.08,9.55983333333333,6.068,7.568,4.5565,29.61845,23.805,28.3707,29.11119,26.25647,25.1004375,22.0795,8.825,36.415,20.25,18.3,22.88895,78.5,54.6,8.1569925,17.69808,23.83,59.909,7.9,4.3,25.37244,28.67652,27.87,20.35,18.98,9.1625,3.47,5.6,7.93,12.35,6.1,13.7505,29.4005,6,41.67,26.2637835,0.1,0.08,0.042,11.5,6.0621,12.9105901,7.988,21.54541,7.1,12.19825,62.54675,22.08215,31.18925,23.975,26.225,5.186,5.606,3.65925,18,30.863,7.645,11,19.413,21.8466666666667,15.0133333333333,20.5741666666667,23.3466666666667,22.4233333333333,25.305,27.528,21.01,21.2175,7.84,20.264,24.795,6.18166666666667,34.08,10.666,6.33333333333333,16.5820833333333,19.539,27.29,3.9825,28.0575,3.86475,25.6116666666667,14.2125,8.595,21.2175,28.8125,24.4375,30.3425
33,47.3500005,22.1,9.625,8.3985,10.84275,8.8375,21.4,7.8,22.7765,25.1155,14.0355,10.075,35.906,21.676,14.807,36.159,22.486,14.86,39.5425,15.5,30.579,32,14.75,17,9.7,7.4,7.25,7.5,6.65,29.225,39.7,3.52694465,4.7745,2.5,74.405109937,2.72,35.36,1.8234229905,15.6825,6.535,27.749175,7,27.166875,9.1833335,3.6916665,35,11,12.2,4,8.55,9.1,30.35,17,26.363,28.645,27.9683333333333,27.03925,40.79166665,21.1,1.514,3.08666685,4.0233335,19.085,7.265,18.55,4.796,7.674,54.28449,10.8,4.7,3.27,4.875,22.823,22.75,89.6985,80.198,45.36451,20.584,18,21.704,18.95,25.76,19.382,27.1,13.7,2.05092615,10.74,30.122735,32.5,36.8,62.467515,1.96291666666667,5.7,18.9215,20.178675,25.111255,19.92833,29.858685,18.04262,8.6771395,13.56312,17.333115,29.83959375,18.4455,18.845,19.225,18.105,9.58416666666667,6.199,7.687,4.575,29.9883,24.01355,28.7256,28.9505,26.26067,25.0654475,22.117,8.86666666666667,36.48,20.25,18.3,22.81785,78.5,54.6,8.121523,17.69808,23.83,59.909,7.8,4.1,25.39948,28.90064,27.795,20.37,18.9815,8.95,3.47,5.59,7.93,12.35,6.1,13.9005,29.3,6,41.6745,26.1019205,0.1,0.08,0.042,11.4,6.1126,12.7638729,8.0775,21.52,7,12.15425,62.7107525,22.010225,31.126725,23.8,26.3,5.2,5.65175,3.6051,18,30.971665,7.826,10.9,19.457,21.81,15.63,20.94,23.225,22.7395,25.1366666666667,26.4485,21.14,20.6766666666667,7.745,20.145,24.7525,6.09333333333333,33.7566666666667,11.034,6.17833333333333,16.5775,19.9666666666667,27.7066666666667,3.94625,27.9975,3.81125,25.1903333333333,14.67,8.571,21.585,27.6075,24.5833333333333,30.36125
33,47.5749995,22.2,9.6295,8.3855,10.8435,8.8475,21.4083333333333,7.8,22.7495,25.0665,13.998,10.075,36.0605,21.6815,14.7715,36.233,22.48,14.854,39.5385,15.5,30.6665,32,14.75,17,9.7,7.425,7.25,7.6,6.625,29.1,39.7,3.51694485,4.433,2.505,73.955893554,2.23666666666667,35.22625,1.879433298,15.61,6.49,27.650425,7,27.12175,9.066667,3.666667,35,11,12.25,4.1,8.6,9.3,30,17,26.2545,28.649,27.8943333333333,27.0735,41,21.05,1.639,3.04999985,4.1216665,19.085,7.2383315,18.5,4.796,7.6915,54.255045,10.55,4.69,3.27,4.8,23.1535,23.2195,89.68,80.235,45.364945,20.6055,17.5,21.254,19.401,26.1585,19.516,26.95,13.7,2.03560918333333,10.64,29.83489,32.6,36.8,62.4885025,1.86666666666666,5.65,18.873,20.249475,25.17124,20.07523,29.97121125,18.08893,8.7017865,13.71931,17.4,29.827782,18.334,18.85,19.25,18.095,9.60125,6.267,7.807,4.59666666666667,30.2118,24.20255,28.90265,28.88025,26.221885,25.0399625,22.143,8.925,36.495,20.25,18.4,22.81415,78.5,54.55,8.098521,17.69808,23.83,59.909,7.5,4.025,25.4156,28.80704,27.74,20.4,18.977,8.8,3.47,5.58,7.93,12.35,6.1,13.95,29.25,6.05,41.6855,26.0484225,0.1,0.08,0.0415,11.696,6.16795,12.7277458,8.1405,21.534775,7,12.11025,62.81749,21.941375,31.07385,23.775,26.275,5.25,5.6945,3.57325,18,31.07867,7.9975,11.8,19.437,21.5,15.0675,20.26,23.7875,22.2025,26.185,29.0246666666667,21.725,21.63875,7.675,20.071,26.26,6.16166666666667,34.655,10.9033333333333,6.03333333333333,16.1633333333333,19.8183333333333,27.245,3.94166666666667,28.2166666666667,3.75875,26.2566666666667,14.47,8.64333333333333,21.45,25.9625,25.045,30.475
33,47.65,22.2,9.6385,8.375,10.8485,8.85175,21.4083333333333,7.8,22.7495,25.0185,13.962,10.075,36.215,21.687,14.736,36.307,22.474,14.848,39.5385,15.6,30.64325,32,14.8,17,9.725,7.5,7.25,7.6,6.6,28.9875,40.15,3.49263985,4.348,2.5075,75.1792151933333,2.00833333333333,35.1575,1.920511744,15.5505,6.45,27.62375,7,27.10275,9,3.65,35,11,12.25,4.2,8.6,9.45,30,17,26.164,29.604,27.7673333333333,27.07435,41.14916665,21.05,1.599,3.0033335,4.186666,19.02167,7.2483335,18.6,4.796,7.7065,54.200995,10.45,4.68,3.27,4.75,23.58,23.6455,89.68,80.235,45.38265,20.675,17,21.231,19.25,26.28,19.4705,26.725,13.7,2.02315166666667,10.93,29.670385,32.65,36.8,62.458805,1.77,5.6,18.8728385,20.42084,25.24824,20.17823,29.71906,18.12349,8.7498615,13.87241,17.4,30.13272531,18.1385,18.85,19.25,18.155,9.60666666666667,6.323,7.866,4.611499,30.41015,24.3369,29.1066,28.82112,26.20904,25.01261,22.109,8.91666666666667,36.505,20.25,18.5,22.8194,78.5,54.6,8.072031,17.69808,23.83,59.909,7.3,3.95,25.3662,28.84188,27.69,20.41,18.975,8.7,3.47,5.58,7.93,12.34,6.1,13.9005,28.95,6.15,41.699,26.0037975,0.1,0.08,0.041,11.701,6.1935,12.56618365,8.2005,21.54999,6.9,12.06625,62.9828,21.870225,31.030525,23.725,26.225,5.2525,5.6655,3.55,18,31.06934,8.1175,11.8,19.457,21.545,15.2333333333333,19.9183333333333,24.9283333333333,22.4933333333333,25.985,25.07025,22.86,22.5683333333333,7.65,20,23.9954166666667,6.08166666666667,34.695,11.02,5.94333333333333,17.2458333333333,19.4983333333333,27.69125,3.93166666666667,28.08,3.715,26.336,14.931,8.77,21.2483333333333,25.8983333333333,25.105,30.31
34,47.6999995,22.2,9.643,8.35975,10.85125,8.8555,21.3833333333333,7.8,22.7315,24.961,13.9345,10.1,36.215,21.687,14.736,36.307,22.474,14.848,39.535,15.6,30.61,32,15,17,9.725,7.5,7.3,7.6006,6.725,28.8875,40.2,3.48791615,4.3055,2.5365,75.937476126,1.96,35.8025,1.9510198215,15.49,6.415,27.57665,6,27.134125,8.9,3.6,35,11,12.25,4.2,8.6,9.6,30,17,26.179,29.49,27.8213333333333,27.0905,41.42083335,21.35,1.574,2.9566665,4.216667,19.033335,7.2,19.3005,4.796,7.7155,54.12522,10.25,4.68,3.27,4.725,23.6555,23.6365,89.68,80.2535,45.3844,20.677,17,21.202,19.5,26.2695,19.398,26.3636361666667,13.7,2.01279955,10.26,30.6609,32.85,36.85,62.43881,1.67666666666667,5.55,18.86421605,20.63226,25.35241,20.21586,29.764,18.14457,8.8056115,13.87796,17.405565,29.774511,18.05,18.845,19.245,18.175,9.64666666666667,6.42,7.926,4.64083333333333,30.628,24.4525,29.2689,28.771085,26.16587,25,22.0985,8.86666666666667,36.47,20.25,18.4,22.82075,78.5,54.6,8.0685,17.69808,23.83,59.909,7.35,3.7,25.4988,28.81536,27.65,20.42,18.9805,8.55,3.47,5.55,7.93,12.33,6.1,13.9005,28.75,6.1,41.7025,25.964178,0.1,0.08,0.041,11.701,6.2379,12.5323673,8.227,21.534,6.9,12.0305,62.92145904,21.808425,31.0018,23.6,26.3,5.25,5.6485,3.441,18,31.10033,8.297,11.75,19.5,21.335,14.21,19.978,23.2575,22.27875,27.785,29.0513333333333,21.1533333333333,22.2,7.645,20.19175,25.80625,6.04333333333333,34.67,10.8,5.85166666666667,16.83,19.905,27.9133333333333,3.9025,27.9766666666667,3.715,26.875,14.8941666666667,8.575,21.3825,26.38,24.86,30.495
32,48.750001,18.000001,8.355,7.12925,9.8085,8.66275,19.7083333333333,6.2,20.557,22.332,20.298,7.55,34.846,19.468,13.344,35.609,24.034,13.95,40.687,16,29.213,31,12.7,17,9.8,8,7.45,8.020075,5.9,36.4,39.2,3.29555585,5.116,2.536,71.6194887383333,3.25,35.2875,2.566069853,16.01,6.155,21.43125,13,25.377375,8.3,2.666667,35.7,10,10.9,4.8,8.6,12.2,25,14.001,26.119,29.993,25.8984166666667,24.52725,49.0466667,24.75,2.2435,2.906667,2.0116665,15.61333,11.401665,18.15,6.979,7.778,53.11385,9.45,4.63,3.08,4.4,24.357,21.6575,89.4765,79.16,45.604705,28.352,17,7.1015,15.55,32.1805,22.836,19.7008482857143,14.2,1.96039661666667,9.64,28.81582,32.2,36.15,64.1935475,2.51833333333334,7.4,19.87,19.58935,25.28661,20.70151,31.07412,16.41376,7.2330295,14.41825,16.7551,29.7,14.5125,18.82,18.78,18.16,9.12,6.105,7.807,5.31666666666667,29.5587,21.58245,30.29395,34.15301,29.638315,24.0210075,20.567,10.2833333333333,37.43,21.3,19.5,26.02285,77.7,58.7333333333333,8.6965015,17.74464,36.87175,63.9481915,6.6,2.7,25.09268,27.35104,26.1,18.96,21.586,7.95,3.47,5.28,7.63,11.965,6,14.001,27.15,7.2,41.3295,20.904347,0.12,0.1,0.019,9.553,5.6206,11.9,9.2415,19.57222,6.4,10.771,64.2663,17.364825,24.26665,21.775,23.7,4.85,4.938,3.2887,15,32.03533,10.7115,18.15,17.4985,20.99,11.3225,18.835,22.2416666666667,18.6966666666667,20.11,29.84,22.049,20.23,11.02,23.98125,25.94,7.23,34.7516666666667,7.63583333333333,5.68,14.4466666666667,18.1,22.58,3.83,27.3033333333333,3.54,24.84875,14.84,8.25875,18.23,35.0833333333333,23.59,28.53
32,48.7750005,18.05,8.356,7.1085,9.807,8.71375,19.7041666666667,6.2,20.541,22.288,20.278,7.575,34.865,19.5055,13.3515,35.686,24.464,13.933,40.687,16,29.189,31,12.7,17,9.8,8.0625,7.45,8.070075,6.15,36.3625,39.2,3.271806,5.116,2.532,71.77721716,2.83,35.6075,2.5851860385,15.953,6.115,21.3825,13,25.37675,8.266667,2.633333,35.5,10,10.9,4.8,8.6,12.8,25,14.001,26.037,29.96,25.8949166666667,24.59635,49.41583335,24.65,2.4405,2.755,1.941667,15.61167,11.391665,18.15,6.952,7.774,53.094715,9.4505,4.64,3.08,4.4,24.342,21.625,89.4765,79.179,45.611175,28.322,17,7.166,15.6,32.3385,22.809,19.6,14.2,1.95344781666667,9.835,29.06065,32.4,36.2,64.1918425,2.44833333333334,7.3,19.85,19.70596,25.38974,20.76543,31.260275,16.418005,7.235726,14.398065,17.2447,29.6,14.426,18.815,18.77,18.16,9.135,6.1785,7.926,5.34166666666667,29.5904,21.63865,30.3833,34.174525,29.63918,24,20.567,10.2416666666667,37.415,21.3,19.55,26.03715,77.7,58.7333333333333,8.671032,17.74464,36.88,63.110283,6.6,2.725,25.04484,27.43424,26.055,18.97,21.525,7.85,3.47,5.28,7.63,11.95,6,14.001,27.1505,7.2,41.332,20.896624,0.12,0.1,0.019,9.48,5.63925,11.8,9.2625,19.556945,6.4,10.76275,64.2585325,17.31785,24.25695,21.725,23.65,4.7955,5.094,3.2611,15,32.163335,10.8715,18.25,17.4985,21.0566666666667,10.98375,19.8066666666667,22.06,18.73,21.605,27.0886666666667,21.95,20.9066666666667,11.605,23.4141666666667,23.1625,7.17333333333333,34.64,7.75125,5.68,14.685,19.1275,22.6266666666667,3.85333333333333,27.0666666666667,3.6065,24.63875,14.15,8.19,18.4533333333333,34.9866666666667,23.21125,28.565
